CLUE,ANS,POS
Rabbit coop ,hutch,1
Soundless ,silent,1
Get off a horse,dismount,1
Blades of windmill or propellers ,vanes,10
Resident ,citizen,6
"Guest, caller ",visitor,1
Capital of Rwanda ,kigali,1
Vigour ,energy,1
Morally right ,ethical,2
Take a chance ,risk,1
Ever ,always,1
Coterie ,clique,3
One of London's airports ,stansted,3
Organ of sight ,eye,1
Cook slowly ,stew,2
Structure in an apiary,beehive,2
Beatrix Potter character ,peter rabbit,1
Unruffled ,composed,4
"Motives, rounds ",reasons,3
Builder's safety wear ,hard hat,1
Baked dough ,pastry,2
