CLUE,ANS,POS,FOUND IN
Book published once a year ,annual,3,Biannual Edition
"Succeed, flourish ",prosper,2,Prosperity
Hopeful lover?,admirer,4,Enthusiastic admirer
Baseball player - bowl,pitcher,1,Pitcher's ball
Current affairs ,news,1,"Breaking News: Global leaders convene for COP26 climate summit in Glasgow, discussing urgent measures to combat escalating climate change crisis."
Highways ,roads,1,Roads connecting major cities or regions
Taut or strained ,tense,2,Pulling tense
Selection of small dishes served in Greek or Turkish cuisine,meze,1,"Meze: A traditional selection of small, appetizing dishes shared among friends in both Greek and Turkish cultures."
F Scott Fitzgerald wrote ''The Great .....'' ,gatsby,1,"Scott Fitzgerald wrote ""The Great Gatsby."" This novel, published in 1925, is one of Fitzgerald's most famous works and an enduring classic of American literature"
"Animal fat used in candles, soap etc ",tallow,3,Tallow soap (from beef or mutton tallow)
Hillock ,knoll,8,Minuscule knoll
Japanese artist ,hokusai,7,"Katsushika Hokusai: Famous for his ""Thirty-Six Views of Mount Fuji,"" including the iconic print ""The Great Wave off Kanagawa."" He was a master of ukiyo-e, or ""pictures of the floating world."""
Water jet ,fountain,41,Fountain drink dispenser water
Long narrow range of hills ,ridge,4,Ridgeback Hills
Acid - rancid,sour,1,Sour smell
