CLUE,ANS,POS
Cold season ,winter,1
Work imitating various sources,pastiche,4
"Mammal, striped head ",badger,11
Shore ,coast,2
Geometrical figure ,triangle,1
Get ready ,prepare,1
Deride - mock ,jeer,4
By way of ,via,2
Upper chamber of Parliament ,house of lords,2
"Benjamin --, composer ",britten,1
Light-sensitive membrane in the eye ,retina,6
Carved or cast figure ,statue,1
Bodies of (usually fresh) water ,lakes,1
International formula car race ,grand prix,2
Door support ,hinge,1
One of the Great Lakes,huron,8
Postpone ,defer,1
Countryside walker,rambler,2
Vivid long-tailed bird of the Americas,quetzal,5
Public sale - type of bridge,auction,1
Bringer of freedom,liberator,1
