CLUE,ANS,POS
Trailing part of bridal dress ,train,2
Decorative object ,ornament,3
Word blindness ,dyslexia,2
Speck ,dot,1
Component,element,2
Roman emperor ,nero,3
Wind-blown seeds and fluff ,thistledown,6
Made cold ,chilled,1
Jittery ,nervous,1
Small bird ,wren,5
Unofficially ,off the record,6
Usher in,herald,4
Wounded ,injured,1
Spotless ,immaculate,1
Cereal crop ,barley,4
Area drained by a river ,basin,5
Conferral of holy orders ,ordination,1
Lying under oath ,perjury,1
Hairy coat of a mammal ,pelt,5
God ,deity,1
Food (slang) ,nosh,8
Young cow or bull ,calf,1
"Exhilarating, stirring ",exciting,2
Analgesic ,painkiller,12
Fate ,destiny,1
Expose,uncover,3
Thin coating ,veneer,4
Island group inc. Naxos ,cyclades,1
One doing odd jobs ,handyman,1
... the day of rest ,sabbath,1
"Exaggerate, make too much of ",overstate,1
Ship ,vessel,1
Happening without warning ,sudden,1
Uncommon ,rare,1
Altercation ,dispute,2
Israelites' wooden chest ,ark of the covenant,1
Action of keeping something harmful under control ,containment,3
Meal outdoors ,picnic,1
Medical practitioner ,surgeon,3
Solid figure with triangular sides,pyramid,1
Criminal attacker in street ,mugger,1
Filled with horror ,aghast,5
"Soft, pulpy mass",mash,1
Careful ,cautious,1
