CLUE,ANS,POS,FOUND IN
Stick (to) ,adhere,1,Adhere (to)
Set down in writing ,record,2,Record in writing
Preparation used in setting hair ,gel,1,Hair gel
Woodland animal -- pester,badger,16,Badger - bother with digging
Dog -- tooth,canine,2,Canine tooth
Pocket for a watch ,fob,2,Fob pocket
Destructive beetle,weevil,1,Boll weevil
Oxford college; window ,oriel,14,Oriel College
Doubling up ,duplication,5,Wasteful duplication
"Skill, cunning ",craft,1,Crafty
Pacifist leader during India's struggle for independence ,gandhi,1,Mahatma Gandhi
