CLUE,ANS,POS
Analysed ,examined,1
Dearth ,paucity,6
At a later time ,afterward,4
Rubbish ,garbage,2
Small road,lane,1
Hostile ,warlike,16
Of dubious legality ,shady,1
Outside ,external,2
Lower extension of collar on jacket or coat ,lapel,1
Imperial capacity measure,pint,2
Chinese martial art ,kung fu,1
Honey producer ,bee,1
Prevaricating ,evasive,9
Constituent of brass ,zinc,2
Bushy-tailed rodent ,squirrel,1
State of wealth and prosperity ,opulence,6
A cutter and engraver of gems ,lapidary,1
Deep cut ,gash,1
One causing deliberate destruction ,saboteur,3
"Person cutting (wood, say) with blows",hewer,6
"Pal, buddy ",chum,1
Preserve made with citrus fruits ,marmalade,1
Fastener ,stud,8
