CLUE,ANS,POS,FOUND IN
Exclamation of making a blunder ,oops,1,Oops!
Sudden sharp feeling ,twinge,9,Searing twinge
By a very small margin ,barely,5,Just barely
Annual starting point ,new year,5,New Year's Day
Squeeze into less space ,compress,1,Compressed
Show to be right or justified ,vindicate,12,Vindicated
Director of publication ,editor,1,Editor-in-chief
Accidental release ,leakage,5,Inadvertent leakage
Such as well might happen ,likely,3,Likely event
Weighty book ,tome,1,Heavy tome
Landslide,avalanche,2,Avalanche on land
Imbibes knowledge ,learns,1,Learns eagerly
Extremely wicked ,evil,3,Evil-minded
Fond of games ,playful,4,Playful personality
Picked,chose,2,Chosen
Deliver from harm ,rescue,17,Rescue operation
