CLUE,ANS,POS
Show,display,1
Occupant ,resident,2
Heated discord,strife,11
Hang (provocatively) ,dangle,1
"Extinguish, wipe out ",eradicate,2
'Many are called but few are ...' ,chosen,1
Narrow road ,lane,2
Cheap and poorly made ,shoddy,6
Concern or curiosity ,interest,1
Young geese ,goslings,1
Air-filled bag ,balloon,1
Opera by Verdi ,il trovatore,4
Closely compacted ,dense,2
Trainee officer ,cadet,1
Extra payment ,bonus,1
Achieve successfully ,accomplish,4
Roman goddess ,venus,1
Ovine animal-keeper ,shepherd,1
Between red and yellow ,orange,1
1979 US film about Vietnam,apocalypse now,1
Submarine's eye? ,periscope,2
Richard . . . . . . composer of 'The Flying Dutchman' and 'Lohengrin' ,wagner,1
"Call on, go to see ",visit,2
"Verify, examine ",check,1
Best possible,ideal,12
