CLUE,ANS,POS,FOUND IN
Middle Eastern dessert ,baklava,1,"Baklava: A rich, buttery pastry filled with nuts and sweetened with honey or syrup."
Formal headdress,top hat,9,"Top hat: Traditionally associated with men's formal wear, particularly during the 19th century but still seen in some ceremonial contexts."
Oriental ,eastern,1,Eastern-inspired
"Clod, lump ",clump,6,Solid clump
Animal ,creature,4,"Ursid - Referring to bears, majestic creatures of the wild."
Not at home ,away,1,Away from residence
Blunder ,err,2,Error
Keep in a certain state ,maintain,3,Preserved: Retained or maintained unchanged over time.
Blessing or good wishes to traveller ,godspeed,16,Godspeed on your journey
Sphere of activity ,domain,2,Domain of expertise
"Gyrate, reel ",spin,1,Spinning
Flower container,vase,3,Floral vase
(Of music) not in a key ,atonal,2,"Atonal: Lacking a central pitch, and therefore lacking a traditional musical key signature."
Blame for a crime ,accuse,1,Accused
Raucous - austere - bitter,harsh,1,Harsh-tasting
Short time - magical incantation ,spell,2,Brief spell
