CLUE,ANS,POS
Pleasantly pungent ,piquant,4
Canine guard ,watchdog,3
Homerian epic ,odyssey,1
Compact firearm,handgun,2
Theft crime ,robbery,2
"Valiant, courageous ",heroic,3
Small sheltered bay ,cove,1
In short supply ,scarce,1
Raised ,hoisted,4
Planet ,venus,2
Acquiesces ,accedes,8
Not closed or secret ,open,1
Many-headed foe of Hercules ,hydra,1
Mishap ,accident,1
Man or beast ,animal,1
Drink or meal? ,tea,2
Porous substance to soak up ,sponge,2
Of spring ,vernal,10
Joyous ,blissful,4
Purposes or intentions ,aims,6
Hayfield ,meadow,2
Wartime stealer,looter,8
The science of flying aircraft ,aviation,1
Mental or emotional strain,stress,2
Episode ,chapter,2
Evening music (played outside woman's house) ,serenade,1
Narrow track or path ,lane,2
Electric safety device ,circuit breaker,1
Region of Romania - Latvian yarns (anag),transylvania,2
Artist's workshop ,atelier,2
Arab state ,bahrain,5
Banned (German),verboten,1
"Agile, spry ",nimble,1
Sign of the zodiac ,leo,5
Curling columns of smoke ,plumes,1
Tropical fruit ,guava,6
