CLUE,ANS,POS,FOUND IN
This leaf may conceal nudity in art ,fig,11,Camouflaged figure
Slight wind ,breeze,1,Gentle breeze
Produce shoots ,sprout,2,Emerging sprout
Established lines of travel ,routes,1,Regular routes
"Sheila from Sydney, perhaps?",aussie,14,May hold an Aussie accent or dialect unique to New South Wales
Shape of new moon ,crescent,1,Crescent-like appearance
"On ship, train or plane ",aboard,3,Journey aboard
Joy,elation,17,Ecstatic elation
Draw near ,approach,1,Approach closely
Set of beliefs ,doctrine,11,Secular humanism: Emphasizing human reason and ethics without the need for a deity or religious doctrine
"Softly, in music ",piano,15,Expressive dynamics (forte-piano contrast)
Dissuade ,deter,10,"Deterrents (e.g., high cost, lack of convenience)"
Brazilian footballing legend ,pele,11,Pele Jr
Repairing ,fixing,1,Fixing broken items
