CLUE,ANS,POS
"Clothing, apparel",attire,4
Agra tourist attraction ,taj mahal,1
Long-haired rabbit ,angora,3
Winged god of love ,eros,1
Pay a quick informal visit,pop in,1
"Make out, distinguish by eye ",discern,1
Arrow maker ,fletcher,7
They're smaller than towns ,villages,1
Automatic machine ,robot,1
Inuit abode,igloo,1
"Of one from Warsaw, say ",polish,1
Brigham Young state ,utah,1
Home loan ,mortgage,1
Aviators ,pilots,1
River flowing through Russia and Kazakhstan to the Caspian,ural,3
Pleasure seeker ,hedonist,1
Take small bites from ,nibble,1
