CLUE,ANS,POS
Blacksmith's block ,anvil,1
Gossip ,chitchat,5
UN children's organisation ,unicef,1
Tiered ,layered,3
Bone in lower leg ,tibia,1
Waterbird; fool ,goose,2
Requiring speedy action,urgent,1
Self-centred ,egocentric,4
"Alters, makes right ",amends,3
False god ,idol,1
Afternoon nap ,siesta,1
Ship's smokestack ,funnel,1
Drink ,beverage,1
"Cotton, slave, estate ",plantation,1
Unjust ,unfair,5
Shellfish ,shrimp,1
Sikh headdress ,turban,6
Demand ,claim,7
Citrus fruit ,lime,3
Fast American dance,jive,1
"Pierced, like meat",skewered,5
Hair-style from Dark Continent ,afro,1
Group of people behaving like sheep? ,herd,1
Car's home (or hospital?) ,garage,1
Entertaining ,amusing,1
"Notable, full of incidents ",eventful,1
