CLUE,ANS,POS
Revolving platform ,turntable,6
Sleeveless apron-like dress,pinafore,3
US state ,iowa,15
Yellow-brown pigment ,sienna,13
Female deity,goddess,1
Type of macaque ,rhesus,1
Chasm ,abyss,1
Tanned hide ,leather,1
"Eg, Vesuvius ",volcano,1
Costed ,priced,1
Test of knowledge,quiz,2
One of Montezuma's people,aztec,1
Surrender as a penalty ,forfeit,1
Pile,mound,1
Persistently annoying persons,pests,1
Cure ,remedy,1
Interminable ,endless,1
Athenian king ,theseus,1
Complacent ,smug,4
Betrayer ,traitor,1
Angry ,irate,1
Rough sleeper ,vagrant,2
High-ranking RC priest ,monsignor,4
Unpunctuality ,tardiness,1
Never-ending ,unceasing,5
Cover on a car wheel ,hubcap,1
