CLUE,ANS,POS,FOUND IN
Defeat by superior ingenuity ,outwit,1,Outwitted
Reverie ,dream,1,Daydreaming
Sway on the brink,teeter,12,Teetering on the brink
Be in accord,agree,1,Agreeable
Wooden hammer ,mallet,2,Timber mallet
Taking to be the case ,assuming,1,Assuming for consideration
Direction of the rising sun ,east,1,Eastward-glowing
Peas grow in one ,pod,1,Pods
Crown or headband as sign of sovereignty ,diadem,2,Monarchical diadem
The defendant ,accused,1,Accused individual in a court case
Distance from equator measured in degrees ,latitude,1,"Latitude: This term refers to the angular distance of a point on Earth's surface, measured along the plane of the equatorial sphere from the equator"
Little Bighorn general ,custer,1,George Custer
Fluid collected by bees ,nectar,2,Nectar reservoir
Slyness ,stealth,12,Stealthy approach
Improvement in quality ,enhancement,20,"Nourishment enhancement: the process through which individuals receive improved dietary intake leading to enhanced physical health, mental clarity, and overall life satisfaction."
Good enough ,adequate,1,Sufficiently adequate
Economical -- rubbishy ,cheap,3,Cheap refuse
Seed-bearing spike ,ear,3,Berry bearer
A facial twitch ,tic,2,Tic or tremor
Fragrance,aroma,1,Aromatic
