CLUE,ANS,POS
Move unsteadily (like a jelly?),wobble,1
"""Dutch"" tree",elm,3
Surpass - overshadow - excel,outdo,1
One serves at table ,waiter,1
Long-winded ,prolix,2
(Usually) fizzy drink ,lemonade,9
Baby frogs ,tadpoles,1
Tether,leash,4
Level a charge against ,accuse,1
Prickling sensation ,tingle,3
Tiredly ,wearily,1
Of regions around the North Pole ,arctic,1
Shouting ,yelling,2
Spread; improvise (jazz) ,jam,1
Installer of mains-powered equipment ,electrician,1
"Concepts, notions ",ideas,1
Chair of the monarch ,throne,1
Admission ,entry,2
Sea between Italy and former Yugoslavia ,adriatic,1
Plant with spicy fruit ,coriander,13
Joint of the body ,shoulder,3
100 years ,century,1
Acclaim ,praise,2
Of little importance ,trivial,3
Seafood ,prawn,10
Diplomatic messenger ,envoy,1
Interval of quiet,lull,6
Fossilised resin ,amber,1
Graduates of a college ,alumni,1
Immediate ,instant,1
