CLUE,ANS,POS,FOUND IN
Sleeveless cloak ,cape,16,Minimalistic cape-like covering
It attaches tissue to bone ,tendon,8,"Periosteum (a membrane that covers bones, providing attachment for tendons/ligaments)"
Turning point ,pivot,4,Pivotal instant
Very hot; making bread ,baking,4,Baking essentials
Touching lightly so as to cause laughter ,tickling,16,Playfully tickling
Line of stakes as a defence,palisade,1,Palisade line
American Indian people ,nation,4,First Nations member
Paterfamilias ,patriarch,3,Domestic patriarch
Sure ,certain,1,"Positive affirmation or agreement without hesitation: Absolutely, certainly, indeed, yes."
Proper; owed ,due,4,Legally due
In this time ,now,5,Nowadayer
Dispossess ,deprive,9,Legally deprived
Worry ,fret,11,Fretful expression
