CLUE,ANS,POS
Study of birds ,ornithology,1
Force that produces rotation ,torque,1
"Brilliant, fantastic ",superb,12
Turkic language ,tatar,7
Sequences of instructions to computers ,programs,2
Rolling over and over ,tumbling,1
Horse's gait - extreme leftist,trot,4
Tale ,yarn,5
"Ex-Portuguese colony annexed by Indonesia, independent since 2002",east timor,1
Outlook,prospect,3
Hindu ascetic ,yogi,4
Substance sealed in container and released as fine spray ,aerosol,5
Night birds ,owls,2
Affronted ,insulted,2
Plaything ,toy,1
Light-hearted friendly talk ,banter,2
Circular frame with spokes,wheel,1
Yield - gain,profit,1
Rigorous ,stringent,5
Unifying idea ,theme,5
Fear ,terror,9
Carve ,engrave,7
