CLUE,ANS,POS,FOUND IN
"Experience, perceive ",feel,11,Feeling
Of abode of the blessed dead in Greek mythology ,elysian,14,Elysian Fields (an alternative name for Elysium)
Inebriated ,drunk,2,Slightly drunk
Italian sparkling wine ,asti,3,Asti Spumante
"-- - -- Ma, American cellist of Chinese/French origins",yo-yo,1,Yo-Yo Ma
Live,exist,2,Exist - To have actual being or reality; live in some way.
"Stranger, outsider ",foreigner,3,Foreigner - A person originating from a country other than one's own.
Type of piano ,upright,2,Upright Piano
It may be grizzly or polar ,bear,1,Grizzly Bear
Plaything ,toy,3,Toy soldier
Emaciated ,skeletal,2,"Skeletal - Having bones protruding prominently from the body, often used as a metaphor for extreme thinness."
