CLUE,ANS,POS
Group of fish ,shoal,2
Drawings showing how things work ,diagrams,1
US Department of Defense ,pentagon,1
Fast-moving stream ,torrent,5
They send unwanted emails in bulk ,spammers,1
Prolonged public dispute,controversy,1
In a happy mood ,cheerful,6
Bell tower ,belfry,2
American snake (informal) ,rattler,1
Hold affectionately ,embrace,1
"Alleviates, relieves ",eases,2
Magical or medicinal potion ,elixir,1
Continent ,asia,3
Of the third rank or stage ,tertiary,1
Wash ,bathe,6
Top for bottle or eye protector ,lid,6
Forgetful ,absent-minded,3
Unhurried and relaxed,laid-back,13
Wallpaper remover ,scraper,1
Limiting (a supply) ,rationing,6
Small insect ,gnat,8
Resolve; come down ,settle,13
