CLUE,ANS,POS
"Listening device, insect or electronic fault ",bug,3
Trendy body joint? ,hip,5
Firm ,solid,1
"Keepsake, souvenir ",memento,1
Flower ,bloom,2
Many-coloured gem ,opal,1
Power to withstand hardship ,endurance,5
Arm joint,elbow,1
Imperial weight ,ounce,5
Kingsley Amis novel ,lucky jim,1
Disease inflaming the big toe ,gout,5
Monetary unit ,dollar,1
Peculiarity of phrase in a language ,idiom,2
Child's toy on a string ,yo-yo,3
Hole (for shoelace) ,eyelet,14
Ladies' hosiery,tights,1
Former ruler of Iran,shah,1
Fight ,battle,1
Strain ,tension,1
Not sacred ,secular,2
Chain of rocks underwater ,reef,1
Coral island ,atoll,1
Pilgrim Fathers' ship ,mayflower,1
