CLUE,ANS,POS
Clamorous ,noisy,3
Disagree heatedly ,argue,1
Light volcanic rock ,pumice,1
Unpleasant ,nasty,12
Agreement ,harmony,3
Doctor Who genre ,sci-fi,1
Small falcon,kestrel,2
Draught of medicine ,potion,1
Official procedure ,protocol,1
Underground passage ,tunnel,1
"Chain, shackle ",fetter,7
Roman emperor ,nero,5
Mediterranean island ,cyprus,5
Large army guns ,artillery,1
"Hot and bothered, rattled",flustered,3
Threefold ,triple,20
Memo ,note,1
Sameness ,monotony,18
Be there ,attend,4
Portuguese Atlantic isles ,azores,1
Verify -- rein in ,check,2
