CLUE,ANS,POS
Latin for water ,aqua,1
Able to spring back ,resilient,2
A papal ambassador ,nuncio,1
Lazy ,idle,1
North African country ,tunisia,5
Rim ,edge,5
Mexican dollar ,peso,1
Fruit ,apple,5
"Type of hard plastic, in old telephones say ",bakelite,3
Non-meat-eater ,vegetarian,1
Uptight ,tense,1
Orca ,killer whale,1
Fully alert,wide-awake,7
Line across a circle through the centre ,diameter,1
"Cancel (a decree, etc) ",revoke,2
Freshwater fish ,carp,8
Employee ,worker,2
Bird of prey ,harrier,7
Enormous ,gigantic,2
"US secret society, hostile to Blacks",ku klux klan,1
Biblical book --  group escape from a hostile environment ,exodus,1
Dutch painter ,vermeer,2
Wife of Ferdinand II of Aragon,isabella,1
Furniture used for storage,cupboard,1
Sightseeing traveller,tourist,1
Takes to be the case ,assumes,1
The working class ,proletariat,3
Woodwind player ,oboist,5
Mix together ,blend,1
Small room for storing food ,larder,12
Fellow-in-arms ,comrade,1
Serviette ,napkin,1
Come in ,enter,1
