CLUE,ANS,POS,FOUND IN
Hindu or Sikh teacher ,guru,1,Guruji
Be of use to - wait on,serve,8,Attentive server
Rough drawing ,sketch,2,"Sketch a basic outline representing the concept of roughness or coarseness (e.g., jagged lines)."
Stone-like marble with layers of colours ,onyx,5,Layered onyx
Continuous dull pain ,ache,3,Ongoing ache
Heights occupied by Israel ,golan,17,Elevation above sea level variability: From lowlands in the Negev desert up to elevated regions like Galilee or Golan Heights (disputed territory)
Zimbabwean capital ,harare,1,Harare was founded by British settlers in 1899 and officially named Salisbury after Winston Churchill's father Lord Salisbury
Nearer in space or time ,closer,1,Closer proximity
Line of people ,queue,2,Crowded queue
Coming out ,emerging,1,Emerging from hiding
