CLUE,ANS,POS,FOUND IN
Leaves carved on a Corinthian column ,acanthus,11,Acanthus leaf carvings (specific to Corinthian columns)
Citizen of a former Soviet republic,kazakh,13,Kazakhstani after independence
Pisa has a leaning one ,tower,1,Tilted bell tower
Deploy ,use,15,Dispatch for use in operation
Between dawn and dusk ,daytime,3,Daytime span
Something with independent existence ,entity,1,Autonomous entity
Pudding ,dessert,7,"Versatile dessert base (e.g., for fruit pies)"
Horizontal beam over a doorway ,lintel,3,Lintel beam
Eyeglass ,monocle,9,Monocle (though typically singular)
Intoxicating drink ,alcohol,1,Alcoholic beverage
Temporary discharges of workers ,layoffs,2,Short-term layoffs
Great sea ,ocean,1,Vast ocean
Unparalleled ,unique,6,Exceedingly unique
Absolutely horizontal ,level,2,Horizontally level
Allotted portion ,share,1,Allocated share
Food intake regime ,diet,1,Dietary habits
Small children ,tots,14,Tiny tots
Adherent of Indian religion ,hindu,1,Hinduism follower
Set off,trigger,4,Deflagration triggered
Fight between rival gangs of adolescents,rumble,17,Teenage gang rumble
