CLUE,ANS,POS,FOUND IN
Jeeves' employer ,wooster,2,Bertie Wooster
Swell ,balloon,17,Inflating balloon
Cheroot ,cigar,1,Pipe-shaped cigarette
Wintry missile ,snowball,1,Snowball (metaphorically used for a surprise attack or sudden event)
Map-line showing places with equal air pressure ,isobar,1,Isobaric line
Caesar's year planner ,julian calendar,14,Pre-Julian calendar era
Altruistic,selfless,1,Selflessness
Driving force ,impetus,13,Impetus for movement
Mankind ,human race,3,The human race
Depart; permission ,leave,1,Authorized leave
Land once belonging to a nobleman,manor,7,Manorial lands
Earnest request ,plea,1,Sincere plea
"Desire or liking, for power or food ",appetite,9,Appetite for authority
Fearful expectation ,dread,4,Growing dread
