CLUE,ANS,POS,FOUND IN
Of the brain ,cerebral,14,Cerebral cortex
Head of corn,ear,4,Ear leader
Person who watches others in secret ,voyeur,8,Unseen voyeur
Teasing unpleasantly ,taunting,5,Unkind taunting
Observe ,eye,18,Eyeing (noticing with intent)
Famous battle site in Texas ,alamo,1,The Alamo
"Italian operatic tenor, d. 1921 ",enrico caruso,7,"Enrico Caruso (though he passed away in 1921, his legacy continued)"
Land covered with trees,forest,1,Forested area
-- Boleyn ,anne,12,Courtly manners and etiquette
Inflamed ,red,2,Reddened
Wonderful ,super,2,Superb
Diet ,regimen,6,Dietary regimen
Beam over door or window ,lintel,3,Lintel beam
Flummoxed ,nonplussed,11,Nonplussed (surprisingly)
"Destiny, kismet ",fate,1,Fated
