CLUE,ANS,POS
Grasslike marsh plant ,sedge,5
Woven or knitted cloth,fabric,1
Ancient Mexican ,aztec,1
Nebraska city ,omaha,1
Steam bath ,sauna,1
Leaf of a conifer ,needle,1
Coxswain ,helmsman,1
"Tedium, ennui ",boredom,1
Royal seat ,throne,1
White ant ,termite,1
Having no beginning or end ,infinite,1
Permanent ,enduring,5
Let fall ,drop,2
Spout for discharging fluid ,nozzle,1
Wood ,timber,2
Plan,blueprint,2
Overdue,late,1
Domestic animal ,cat,2
Swindle ,con,9
Entice ,tempt,14
