CLUE,ANS,POS
Rudeness ,discourtesy,2
Becomes more mature or advanced ,develops,3
Burning fiercely ,flaming,3
Simple hymn tune ,chorale,3
Light-hearted friendly talk ,banter,2
Regular customer; backer ,patron,1
Underwater missile,torpedo,1
Subatomic particle ,neutron,2
A kind of fish zoo ,aquarium,1
Up-to-date ,modern,4
Vend ,sell,1
Pine leaves,needles,1
Stopped living ,died,7
Handgun ,pistol,1
Great ape of film ,king kong,2
Ill-mannered ,rude,1
Maggot ,grub,2
Relating to citizens ,civic,1
"Excellent, first-class ",splendid,13
Clothes cupboard ,wardrobe,1
