CLUE,ANS,POS,FOUND IN
New York borough and island in Bay ,staten,4,Staten Island
Plunge into liquid ,immerse,4,Immerse oneself
Fall due; accumulate ,accrue,19,Accrue bit by bit
Make a mistake ,err,2,Error
Estimate value of - speed,rate,9,Accelerated: Increased speed over time.
Never wearying ,tireless,3,Tireless effort
Great fear ,terror,10,Consumed by terror
In foreign parts ,abroad,6,Abroad region
Tourist attraction of Moscow,red square,1,The Red Square
A size of book page ,octavo,4,Octavo size
Seat of the high kings of Ireland ,tara,1,"Throne Room, Tara"
Observed - famous,noted,13,"Charles Darwin, noted observation-based conclusions about finches' beaks on Galápagos Islands."
Carve in relief ,emboss,10,Embossed scene
Dismantle ,take apart,4,Take apart carefully
High official in former Ottoman Empire ,vizier,1,Grand Vizier
It used to be Persia ,iran,1,Formerly known as Iran
Relating to punishment ,penal,5,Penalty
"A dramatic or picturesque scene, may be still ",tableau,6,Magnificent tableau
Kit ,equipment,13,Culinary kit (cooking supplies and equipment)
Chastised ,punished,13,Punished for transgression
Example or single occurrence of something ,instance,5,Singular instance
Ridge of sand ,dune,1,Sand dune
