CLUE,ANS,POS
Human whose body has been taken over by machines ,cyborg,11
Tasmanian capital,hobart,1
One of Lear's daughters ,cordelia,3
Counterfeit ,fake,8
Citrus fruit ,lemon,2
"Place where ancient Greeks consulted gods, as at Delphi ",oracle,9
Famous novel by F Scott Fitzgerald 'The Great . . . . . .' ,gatsby,1
Vision ,eyesight,3
Texas mission besieged and captured by Mexican forces in 1836 ,alamo,1
Front section of a plane,cockpit,3
Prepare for publication ,edit,3
Green citrus fruit ,lime,8
