CLUE,ANS,POS
"Honourable, sincere ",honest,1
Row; level ,tier,2
Move; garment ,shift,1
Spray can ,aerosol,1
'West Side Story' heroine ,maria,1
OT chariot-driver ,jehu,2
Effortless ,easy,1
Unit of resistance ,ohm,1
Female red deer,hind,1
Question ,query,3
A small quarrel ,spat,1
"Is, lives ",exists,1
Heap ,mass,6
Allow fresh air to circulate ,ventilate,1
Red gemstone,garnet,1
Improper application ,misuse,1
Sample ,specimen,1
Collision ,impact,3
"Connecting, putting together ",linking,2
Scandinavian country ,sweden,2
Feel indignation at ,resent,1
Craved ,yearned,2
Hazard ,peril,3
Appears ,seems,12
Place of execution ,gallows,1
Parent's sisters (informal),aunties,1
Of wolves ,lupine,1
Fatigued ,tired,5
Theatrical deeds ,acts,1
Flightless bird,emu,3
Hollywood award ,oscar,1
Buyer of goods,consumer,4
Festivity ,gala,3
Beelzebub ,satan,2
