CLUE,ANS,POS
Meal ,dinner,4
Wood-wind instrument ,oboe,3
Group of musicians ,orchestra,3
Early nineteenth century anti-machinery demonstrator ,luddite,1
"Incompetent, clumsy",inept,2
Between dawn and dusk ,daytime,1
Snowstorm ,blizzard,1
Game played with a netted stick,lacrosse,1
Something with independent existence ,entity,1
Deviation ,deflection,20
Inflammatory skin condition ,eczema,2
"Piece of wood, potato, or silicon",chip,1
Horse-like striped beast ,zebra,1
Relating to the ear ,otic,3
Part of a garment covering the arm ,sleeve,1
Horizontal beam over a doorway ,lintel,3
Annual ,yearly,1
Turkish commander ,aga,5
