CLUE,ANS,POS,FOUND IN
Ill health,sickness,20,Subject to recurring sicknesses
"Best Actress Oscar winner 1981, for ""On Golden Pond""",katharine hepburn,2,"Katharine Hepburn - A legendary actress who won four Academy Awards throughout her career, with no wins in the Best Actress category in 1981."
Malice ,spite,14,Foul-mouthed spite
Venerate ,respect,1,Honor with great respect
Bustle; occupation ,activity,15,Urban planner (focusing on revitalizing areas to create more activity)
Near the kidneys,adrenal,1,Adrenal glands
"Grassland; Georgia river, port ",savannah,1,Savannah River Port
Medical stitch ,suture,1,Suture: A medical procedure involving the use of a needle and thread to close wounds or surgical incisions.
Indication,sign,1,Signal
Exercise by repeated practice -- bore ,drill,3,Dry drill
Wrapped around with string ,twined,1,Entwined
Place to keep and exhibit objects of interest ,museum,4,Museum case
Military operation to seal off (town) ,siege,1,"Siege: A military blockade or encirclement of a town, with the intent of capturing it or forcing its surrender."
Praise insincerely ,flatter,5,Insincerely flattering remark
Inert gas ,xenon,12,"Alkali metal group representative (e.g., Xenon)"
