CLUE,ANS,POS,FOUND IN
Variety of brassica ,cabbage,1,"Cruciferous vegetable family: a group of plants that includes broccoli, cauliflower, kale, Brussels sprouts, cabbage, and mustard greens"
Eating disorder ,anorexia,1,"Anorexia nervosa: A severe eating disorder characterized by self-starvation due to an intense fear of gaining weight, despite being underweight or even malnourished."
Immoderate eater,glutton,2,Gluttonous
Prefix meaning many ,multi,5,Multiplicity (indicating the presence of many elements)
Deep red ,crimson,2,Crimson hue
Liquid ,water,2,Water-based substance
Voltaire novel ,candide,1,"First published in 1759, the book chronicles the adventures of its titular protagonist, Candide, and his companions as they travel across various regions while encountering a wide range of situations that critique the philosophy of optimism promoted by the philosopher Leibniz."
Prayer-leader in a mosque ,imam,1,"Imam: The religious leader who leads prayers at a mosque, typically an expert in Islamic teachings, jurisprudence, and Arabic language proficiency."
Speech impediment ,stutter,1,"Stuttering: A speech disorder characterized by involuntary repetitions or prolongations of sounds, syllables, words, or phrases."
Lover of fine eating ,epicure,1,Epicurean
Do needlework ,sew,3,Sewing
Spigot ,tap,1,Tap: A device that controls the flow of a liquid or gas from a pipe or container.
Hobby; regular activity ,pastime,21,"They represent a regular activity for individuals to unwind, express themselves, or engage with others while finding fulfillment in their chosen pastime."
"Differ, take issue ",disagree,2,Disagreeing: Expressing a difference in opinion on a specific matter.
