CLUE,ANS,POS,FOUND IN
Deed ,act,1,"Agreement or contract, often in written form"
Lowest point ,nadir,5,Ocean's nadir
Remember or summon back ,recall,1,Recall: To bring a memory or thought back into one's consciousness.
Son of a sovereign ,prince,2,Crown prince or princess
One is apart (anag),separation,15,Spatial distance (if referring to physical separation)
Happening without warning ,sudden,3,Suddenly arising
"W. B. --, Irish poet ",yeats,1,"Born on June 13, 1865, in Sandymount, Dublin, Ireland, Yeats's impactful career spanned over six decades as a playwright, prose writer, revivalist of Celtic mythology and folklore, as well as a political activist."
Time for finishing ,deadline,1,Deadline approaching
Scold or chide severely ,berate,5,Berate rigorously
Relating to mankind ,human,1,Anthropological: Pertaining to the study or characteristics of human societies and cultures.
Rented ,hired,7,Hired out residence
Hairy aromatic perennial herb strongly attractive to some pets,catnip,1,"Catnip (Nepeta cataria): A member of the mint family, known for its strong attraction to cats due to the presence of nepetalactone, which triggers their euphoria-like response."
Yearning for past - homesickness,nostalgia,12,Lingering feelings of nostalgia
Crazy (colloq.); bird ,cuckoo,1,Cuckoo-like behavior
Encoded communication ,signal,8,Disguised signal
The study of religion ,theology,8,Theology Exploration
