CLUE,ANS,POS,FOUND IN
Food for queen and larvae ,royal jelly,15,Royal jelly (for queen and larvae)
Betrayal of a trust ,treachery,11,Slippery slope to treachery
Descend vertical slope using rope ,abseil,4,Vertical abseiling
The smaller of two ,lesser,2,Lesser quantity
Organisation's influence in the community ,outreach,5,Neighborhood outreach
Pulled along roughly ,dragged,1,Dragged hastily
Solid - business ,firm,3,Well-established firm
Shore ,coast,1,Coastline
A clairvoyant ,seer,6,Seer-like perception
Official ban on trade ,embargo,5,Trade embargo
Cry like a wolf,howl,1,Howl for help
Wide area ,expanse,10,Great expanse
Alcoholic drink without a mixer,neat,13,Neat sake
Pig's foot ,trotter,1,Hog’s trotter
Shout ,yell,1,Yell out loudly
Traverse ,cross,1,Cross over
City of northern Italy ,milan,2,Milanese
"Franz . . . . ., 19th century Hungarian composer and pianist ",liszt,1,Ferenc Liszt
"Bag, pouch; cyst ",sac,1,Sack
Adhere ,stick,14,Stick closely to instructions
Fieldmouse,vole,2,Meadow vole
Colour ,blue,9,Azure blue
Sore ,painful,20,Shingles rash (a painful sore caused by the herpes zoster virus)
