CLUE,ANS,POS
Persuade ,convince,1
Unlawful killing ,murder,2
Mollycoddle ,pamper,4
"Reasonable, logical ",rational,3
Sound of pain or despair ,groan,2
Playing card,ace,1
Mass of cells formed by bees ,honeycomb,3
Childish ,infantile,3
Element used as semiconductor,silicon,1
City by the Great Pyramid ,giza,2
Greek goddess of peace ,irene,4
Ballet skirt ,tutu,1
Stronghold ,fortress,2
Wander about,roam,1
Association football ,soccer,5
Port in Brittany ,brest,1
Love affair ,romance,1
Small room ,cabin,2
Viscous bituminous substance,tar,12
