CLUE,ANS,POS
"Abode, home ",residence,1
Retail worker,shop assistant,7
Healing ointment ,balm,2
At the back of a ship,aft,2
Distinctive clothing for members ,uniforms,1
Small silky-haired spaniel ,maltese,5
Glance over ,scan,4
Inn ,tavern,13
Imbibes,drinks,1
Meal ,repast,5
Set of clothes ,outfit,1
Testament or determination ,will,2
Female sheep ,ewe,1
Cinema attendant ,usher,1
Painstakingly careful and accurate ,rigorous,8
Subdue by greater strength or numbers ,overpower,1
"Declare confidently, promise ",assure,6
Song of loyalty ,anthem,1
Noble gas used in illuminated signs ,neon,1
Strokes or fondles ,caresses,9
"Tube for air, cables, etc ",duct,2
