CLUE,ANS,POS
Giddy-minded ,flighty,2
Animal collection ,zoo,2
Band of colours in a rainbow ,spectrum,3
Set of steps ,ladder,3
"Barricade, railing ",barrier,1
Yearbook ,almanac,1
Gambling game ,roulette,5
Deep rift,chasm,1
Capable of lasting ,durable,1
Flower arrangement ,bouquet,1
"Dalai . . . ., chief priest and once ruler of Tibet ",lama,2
One or the other,either,1
Monster of Crete,minotaur,1
Bought and sold ,traded,6
Side of London associated with Cockneys ,east end,1
"Musical performance, under a lady's window? ",serenade,1
A soft white cheese ,brie,1
Circular frame with spokes,wheel,1
Based on logic ,rational,1
Main part of concert hall ,auditorium,1
Responder to question ,answerer,1
Climb ,ascend,1
Charlotte Bronte novel ,jane eyre,1
-- Welles ,orson,1
Adhesive,glue,1
Oriental mushroom; E ikon (anag.) ,enoki,4
