CLUE,ANS,POS
"Cricket, table-tennis and baseball implement ",bat,1
Glowing ,radiant,1
Roe of sturgeon ,caviar,1
Of only average quality ,mediocre,1
Spicy pepper sauce ,tabasco,3
Coarse ,crass,4
Constant nuisance ,pest,1
Devastate ,ravage,13
Subsequent ,next,2
Lifted ,raised,1
Not faint or feeble ,strong,1
"Distinct, separate ",different,1
"Ineffectual, vain ",futile,6
A Hindu spiritual teacher ,guru,1
Falsehoods,untruths,5
Deduce ,infer,1
Part of the week ,tuesday,2
Suffering,distress,3
(Of computer memory) able to be read in non-sequential order ,random access,1
Skilful ,deft,1
Swift ,fleet,9
Shrill cry of a shrike ,shriek,1
