CLUE,ANS,POS,FOUND IN
"Cricket, table-tennis and baseball implement ",bat,1,Bat or racket
Roe of sturgeon ,caviar,1,Female salmonid fish known for its valuable caviar
Spicy pepper sauce ,tabasco,5,Tabasco sauce
Paris stock exchange ,bourse,2,Bourse de Paris
Constant nuisance ,pest,11,Never-ending pestering
Clap ,applaud,1,Applauding gesture
"Brogue or loafer, perhaps ",shoe,2,Traditional Scottish shoe
Subsequent ,next,2,Next in line
Not so tall ,shorter,7,Shorter than expected
Woollies ,knitwear,9,Knitwear emporium
Lifted ,raised,13,Raised with effort
Not faint or feeble ,strong,6,Strong-willed attitude
"Distinct, separate ",different,19,Differentiated sections
Peace lover; bird ,dove,7,Gentle dove (symbolizing peace)
A Hindu spiritual teacher ,guru,1,"Guruji: A respectful term for a Hindu spiritual teacher or mentor, derived from ""guru"" meaning teacher in Sanskrit."
Deduce ,infer,1,Infer from context clues within the crossword clue or surrounding words in a puzzle.
Part of the week ,tuesday,17,"Days from Monday to Thursday or Tuesday to Friday, depending on interpretation"
Suffering,distress,4,In distress
(Of computer memory) able to be read in non-sequential order ,random access,1,Random Access Memory (RAM)
Swift ,fleet,9,Fleet of foot
Shrill cry of a shrike ,shriek,1,Sharp-shriek
