CLUE,ANS,POS,FOUND IN
Armed conflict; lawsuit,action,4,Warring factions
Islands off Cornwall ,scilly,1,Isles of Scilly
Yellow-brown pigment ,sienna,7,Burnt sienna (type of paint)
Female deity,goddess,13,"Athena (Greek goddess, can be female in certain interpretations)"
Type of macaque ,rhesus,2,Rhesus Macaque
Chasm ,abyss,13,Gaping abyss
Tanned hide ,leather,1,Sun-kissed leather
Violent winds and rain ,storms,13,Squall line (line of intense storms)
"Eg, Vesuvius ",volcano,1,Active volcano
Costed ,priced,7,Reasonably priced
Beloved can be expensive ,dear,4,Expensive endearment
Surrender as a penalty ,forfeit,6,Forfeiture
Pile,mound,6,Layered mound
"... of the fittest, natural selection ",survival,1,Survival-of-the-fittest
Clear savoury jelly ,aspic,6,Delightful aspic
Unpunctuality ,tardiness,9,Frequent tardiness
Allegory ,myth,14,Mythic story with allegorical elements
