CLUE,ANS,POS
German tank ,panzer,4
Jump on one foot ,hop,1
Particles of stone/sand ,grit,4
Tried to locate ,searched,1
3-D model of a scene ,diorama,2
A group of six voices ,sextet,5
Jousting weapon ,lance,1
Not moving ,static,1
Small lie ,fib,2
Fail to win ,lose,1
Hot drink ,cocoa,8
Of flowers ,floral,2
Become entitled; modify ,qualify,14
Closely-stitched embroidery ,needlepoint,3
Comedies of extravagant humour ,farces,1
Transporting vehicle ,van,4
"Acquire, procure",obtain,1
"John, Paul, George and Ringo ",beatles,3
Friendly - type ,kind,11
Put an end to; ruin ,destroy,5
"Haphazard, hit or miss ",random,1
Firm - building for animals ,stable,2
Magnitude ,size,1
