CLUE,ANS,POS
Pieces of broken glass ,shards,1
South African currency,rand,1
Belonging to them ,their,5
Young cow ,calf,1
Dirge ,lament,6
Sweet ,dulcet,20
Max __; Dadaist ,ernst,1
Building for travellers ,hotel,1
Cricket pundit ,botham,2
"Differ, dissent",disagree,1
Treat with disrespect ,insult,7
Decline ,ebb,15
Person who jeers speaker from the crowd ,heckler,1
"Uninvolved, distant ",aloof,1
Irish police ,garda,1
Striking with the foot ,kicking,1
Wilt ,flag,5
Way of bearing one's body ,posture,1
Spud ,potato,2
Take too much food ,overeat,9
Science of controlled breeding ,eugenics,2
Vegetable resembling celery,fennel,1
Pennine town in Greater Manchester ,rochdale,13
Legal enactment ,statute,1
Chrysler Building city,new york,1
"-- Monroe, US actress ",marilyn,1
Woman's garment,blouse,1
"Examined, tried ",tested,2
"Keenness, avidness ",eagerness,5
