CLUE,ANS,POS,FOUND IN
Eructate,burp,2,Burping audibly
Act -- rotate ,turn,1,Turn around
A calling as to priesthood ,vocation,1,Spiritual vocation
Soapy froth ,lather,1,Bubbly lather
Plummet ,fall,2,"Fall rapidly in value, quantity, etc."
Coax (into) ,cajole,11,Cajole participation willingly
Edible entrails,offal,1,Culinary offal
Flat and smooth ,even,2,Even surface
Third brightest star in the sky - run a caliphate (anag),alpha centauri,15,"Rigil Kentaurus: Known as the ""Kentucky"" or ""Centaurus,"" this main-sequence star is very close to Alpha Centauri (the closest star system) and contributes significantly to its overall brightness."
Fairly large,ample,4,Noticeably ample
Distinctive sign,trademark,2,Trademark symbol
Hearth goddess; a match ,vesta,2,Vesta's Roman counterpart
Throw (dice) ,roll,1,Dice roll
English or Dutch glazed earthenware,delft,2,Delftware
