CLUE,ANS,POS
Russian dictator ,stalin,2
"Apply, employ ",use,5
Flabbergast ,astound,6
Car (US) ,auto,4
Lie on surface of water,float,1
Facts ,data,2
"Going on and on, interminable ",endless,1
Alter ,amend,11
Fasteners with threaded shanks ,screws,1
Latin poet ,virgil,2
Male fertilising organ of flowering plants ,stamen,2
Go bad -- turn from liquid into solids,curdle,2
Tail vertebrae ,coccyx,2
Offend(ed),hurt,12
Flee ,escape,2
"Informally, an important person - sounds loud ",big shot,3
Winter sport ,skiing,1
Ownership ,possession,1
Lloyd Webber musical set in Argentina ,evita,1
Pull hard ,yank,5
Simple arithmetic ,addition,1
Fungus used in baking ,yeast,1
