CLUE,ANS,POS
Man-made jet of water ,fountain,1
Christmas decoration ,tinsel,4
Disobey ,defy,1
S. African mongoose ,meerkat,2
Slash ,lacerate,14
Supporter or fan ,admirer,1
Organization of people or resources that can be shared ,pool,1
Season ,spring,2
Scurry -- iconic small car ,beetle,1
Fortress,castle,1
"Constraint, coercion ",duress,17
Took a secret look ,peeked,1
Identify (someone hidden) ,unmask,9
Extreme fear ,terror,11
Defame falsely,libel,2
Cut down on ,reduce,1
Jester - dessert,fool,4
Without pause ,nonstop,14
Water round a castle,moat,1
Weep ,cry,1
Like an omelette ,eggy,12
Feeling guilt or remorse ,ashamed,2
Bird (of peace?) ,dove,1
