CLUE,ANS,POS
Retail branches ,outlets,1
Fail; girl ,miss,1
Helixes ,spirals,1
Obligation ,duty,1
"Comfort, rest ",ease,5
"'Once . . . . . ., twice shy' ",bitten,2
Change ,vary,20
Delight; magical object ,charm,2
Books of maps ,atlases,1
Standard score for golfers ,par,1
Improved ,enhanced,1
Cheap; sleazy ,tawdry,1
Radio interference ,static,1
Temporary or supplementary fortifications ,redoubts,9
Genuine ,sincere,4
Abusive harangue ,diatribe,3
Unit of food energy ,calorie,1
Holidays on water ,cruises,1
Something feeding an embryo ,yolk sac,5
Chopped down - with a single blow? ,felled,1
Part of foot ,instep,6
Female classical dancer,ballerina,1
Snooker stick ,cue,1
Dagger,stiletto,2
Record ,tape,2
Porch along the outside of a building ,veranda,5
An aromatic herb ,marjoram,10
Massive ,huge,2
Skating venue ,rink,1
Letter,epistle,2
Happen again ,recur,1
First performance ,premiere,2
Capital city of Scotland ,edinburgh,1
