CLUE,ANS,POS,FOUND IN
Talon ,claw,3,Paw-like claw
Degree document ,diploma,1,Diplomas
A thieving bird ,magpie,10,Mischievous magpie
Grown-up tadpole ,frog,1,Metamorphic froglet
Showy flower ,orchid,5,Opulent orchid
Leading performer,star,1,Star player
Mrs Shakespeare ,anne hathaway,1,"Bard's spouse: Anne Hathaway (historical figure, not a direct reference but contextually related due to her association with William Shakespeare)"
"A powerful explosive, initially ",tnt,3,TNT (Trinitrotoluene)
Flock,herd,9,"Flocks and herds: The terms ""flock"" and ""herd"" are often used interchangeably, but there's a slight difference - typically flock refers to birds while herd is more commonly associated with large mammals like cattle or elephants."
Night-flying insect ,moth,1,Moth: Nocturnal pollinators known for their attraction to light sources at night.
Spiny succulent ,cactus,2,"Cactus (specifically, those with prominent spines)"
Fine earthenware ,porcelain,6,Reddish-brown porcelain
Put into hock ,pawn,1,Pawned item
Cosmos ,universe,4,Orderly universe
Cordial,warm,3,Genial: Cheerful and pleasant; warmhearted.
"Tall building of offices, flats ",tower block,20,Flat-filled tower block
