CLUE,ANS,POS
Former West German capital ,bonn,1
South Pacific member of the Commonwealth ,fiji,1
Instinctive ,intuitive,4
Mediocre ,average,1
Peculiar in behaviour ,quirky,12
Expression of disapproval ,reproach,6
Conflict ,strife,4
University teacher ,lecturer,7
Sudden thrust in fencing ,lunge,1
Organic matter in topsoil ,humus,1
Unintelligent ,stupid,3
Husks of cereal grain,bran,1
Puts up,erects,1
Pull a face ,grimace,3
"Career, calling ",vocation,4
South African currency,rand,1
Young cow ,calf,1
"Differ, dissent",disagree,3
Treat with disrespect ,insult,1
Person who jeers speaker from the crowd ,heckler,1
"Uninvolved, distant ",aloof,7
Way of bearing one's body ,posture,2
Spud ,potato,1
Pennine town in Greater Manchester ,rochdale,2
Legal enactment ,statute,3
Woman's garment,blouse,5
Gift (to charity) ,donation,2
"Examined, tried ",tested,1
