CLUE,ANS,POS
Anger ,ire,3
Servitude ,bondage,1
Engulfing swirl of e.g. whirlpool ,vortex,1
"Practical, no-nonsense",down-to-earth,7
Stamped addressed envelope (abbr.) ,sae,2
Full of praise ,laudatory,3
Asian country ,vietnam,5
Brief light fall of rain ,shower,2
Sofa bed ,futon,1
Beatle ,ringo,1
Miniature whirpools ,eddies,2
House or hotel visitors ,guests,1
Take over by force,usurp,4
Put right ,amend,3
This job does not require all of the working week ,part-time,1
Country of Pharaohs ,egypt,1
Remanded or delayed ,detained,1
Gambling house ,casino,1
"Upper class, nobility ",aristocracy,1
Uttered - bicycle wheel part ,spoke,1
