CLUE,ANS,POS,FOUND IN
Of a horse ,equine,19,"Equine (pertaining to horses, from the Latin word for horse: 'equus')"
Fishing boat; vagrant,drifter,5,Drifter maritime
Small container for seasoning or relish at table,cruet,8,Mini cruet (for oils and vinegars)
Plucked instrument ,harp,4,"For ""Plucked Instrument,"" she would identify that the clue is asking for a musical instrument played by plucking strings (piano or harpsichord)"
Three feet ,yard,1,Yard (imperial units)
Conspicuous wealth ,opulence,4,Opulence on display
Follower of Haile Selassie ,rasta,1,Rastafarian
Regular salary ,stipend,11,Earner of stipend
Hand over; plaster ,render,2,Surrender
Public sale to the highest bidders ,auction,4,Gavel-drop event (a reference to auctions)
Slop - command to huskies! ,mush,1,Mush (a common command used for sled dogs)
Cut of meat from between rib and haunch ,loin,8,Short loin
