CLUE,ANS,OUTPUT
Lewd ,salacious,"['Filthy', 'Profusely dirty', 'Filth-covered', 'Grimy', 'Sleazy', 'Uncleanliness', 'Reeking', 'Vermin-infested', 'Rotten', 'Spoiled', 'Filthy habit', 'Scandalous behavior', 'Offensive odor', 'Unsanitary conditions', 'Lack of hygiene', 'Dirtier by the day', 'Grossly unclean', 'Abominable sight', 'Deplorable state', 'Repulsive behavior']"
Soft fabric,lambswool,"['Cotton', 'Linen', 'Silk', 'Velvet', 'Fleece', 'Chiffon', 'Lace', 'Silk satin', 'Velvet plush', 'Flannel', 'Jersey knit', 'Linen blend', 'Taffeta', 'Georgette', 'Brocade', 'Satin', 'Polyester', 'Linen Zeug', 'Modal', 'Bamboo fabric']"
"Call upon in prayer, as for assistance ",invoke,"['Supplication', 'Prayer request', 'Plea', 'Petition', 'Appeal', 'Intercession', 'Prayerful longing', 'Urgent request', 'Cry for help', 'Call for aid', ""Supplicant's plea"", 'Prayer of need', 'Supplication for help', 'Supplication for guidance', 'Prayer of hope', 'Prayer of faith', 'Appeal for mercy', 'Urgent intercession', 'Supplication for strength', 'Prayer of desperation']"
The weather in various locations ,climates,"['Sunny', 'Overcast', 'Rainy', 'Cloudy', 'Snowy', 'Stormy', 'Humid', 'Dry', 'Breezy', 'Windy', 'Foggy', 'Warm', 'Cold', 'Tropical', 'Temperate', 'Humid continental', 'Continental', 'Subarctic', 'Alpine', 'Coastal']"
Flushed ,florid,"['Excited', 'Jubilant', 'Ecstatic', 'Joyful', 'Glad', 'Merry', 'Cheery', 'Overjoyed', 'Elated', 'Thrilled', 'Buzzing', 'Rapturous', 'Blissful', 'Euphoric', 'Merrymaking', 'Overjoyed', 'Lighthearted', 'Content', 'Serene', 'Glowing']"
Accordion ,squeeze-box,"['Concertina', 'Squeezebox', 'Bandoneon', 'Piano accordion', 'Button accordion', 'Hand accordion', 'Pocket accordion', 'Folk accordion', 'Irish accordion', 'Serbian accordion', 'Roma accordion', 'Bass accordion', 'Tremolo accordion', 'Chromatic accordion', 'Bassoonoon', 'Pousette-accordion', 'Hangspiel', 'Bajan', 'Musette', 'Squeeze and puff']"
Motionless ,static,"['Statue', 'Image', 'Representation', 'Icon', 'Fresco', 'Carving', 'Silhouette', 'Outline', 'Phantom', 'Sculpture', 'Representation', 'Symbol', 'Effigy', 'Representation of the soul', 'Trademark', 'Avatar', 'Representation of beauty', 'Depiction', 'Phantom limb', 'Incarnation']"
Musical speed ,tempo,"['Allegro', 'Presto', 'Rapid', 'Agile', 'Swift', 'Speedy', 'Flashy', 'Swiftly paced', 'Agilely executed', 'Energetic', 'Dynamic', 'Lively', 'Fast-paced', 'Light on their feet', 'Fluid', 'Streamlined', 'Efficient', 'Graceful', 'Coordinated', 'Responsive']"
Nickname for US snake with horny segments in its tail,rattler,[]
Humble ,lowly,"['Modest', 'Unpretentious', 'Humble pie', 'Low-key', 'Unassuming', 'Down-to-earth', 'Simple', 'Unassuming', 'Low-status', 'Unflashy', 'Discreet', 'Humble beginnings', 'Selfless', 'Unsung hero', 'Quiet achiever', 'Unassuming beauty', 'Reserved', 'Humility', 'Low-maintenance', 'Unboastful']"
Aristocratic ,noble,"['Nobly born', 'Privileged', 'Highborn', 'Wealthy', 'Elegant', 'Refined', 'Sophisticated', 'Haute society', 'Upper crust', 'Blue blood', 'Patrician', 'Aristocratic lineage', 'Royal blood', 'Privileged upbringing', 'Refined manners', 'Courtly behavior', 'Decorum', 'Opulent', 'Luxurious', 'Regal']"
Slow tempo ,adagio,"['Relaxed', 'Calm', 'Laid-back', 'Serene', 'Peaceful', 'Unhurried', 'Slow and steady', 'Leisurely', 'Comfortable pace', 'Tranquil', 'Impatient', 'Sloppy', 'Lackadaisical', 'Unconcerned', 'Slow-moving', 'Unambitious', 'Laid-back attitude', 'Unbothered', 'Slow burner', 'Gradual']"
A wide-mouthed water jug ,ewer,"['Pitcher', 'Container', 'Jug', 'Glass', 'Vessel', 'Cup', 'Tumbler', 'Carafe', 'Bottle', 'Flask', 'Bong', 'Siphon', 'Carab', 'Decanter', 'Jugulator', 'Waterpot', 'Reservoir', 'Holding tank', 'Supply tube', 'Water reservoir']"
Sheer or very good ,fine,"['Pure', 'Absolute', 'Perfect', 'Complete', 'Faultless', 'Ideal', 'Unsullied', 'Unspoiled', 'Unstained', 'Superior', 'Excellent', 'Marvelous', 'Extraordinary', 'Exceptional', 'Perfecting', 'High-quality', 'Top-notch', 'First-rate', 'First-class', 'Superlative']"
Spoken test,oral,[]
Crazy ,nuts,"['Scatterbrained', 'Forgetful', 'Airheaded', 'Distracted', 'Absentminded', 'Bewildered', 'Scattered', 'Hazy-headed', 'Distractedly preoccupied', 'Inept at remembering things', 'Oblivious', 'Inattentive', 'Careless', 'Giddy', 'Air-headedness', 'Fuzzy-headed', 'Fuzzy thinking', 'Lacking focus', 'Distraction-prone', 'Mental fog']"
"Bottles with stoppers, for serving wine or water ",decanters,"['Cork', 'Capsule', 'Stopper', 'Plug', 'Closure', 'Seal', 'Top', 'Lid', 'Sealant', 'Barrier', 'Barrier to leakage', 'Protective covering', 'Seal for transport', 'Tamper-evident closure', 'Secure cap', 'Corking tool', 'Bottle opener', 'Seal for freshness', 'Protective barrier', 'Secure bottle top']"
