CLUE,ANS,POS,FOUND IN
Leaves carved on a Corinthian column ,acanthus,1,Acanthus leaf motif
Early nineteenth century anti-machinery demonstrator ,luddite,1,Luddite (as the movement started in early 19th century)
Deploy ,use,3,"Famished – Extremely hungry; starving, typically used in a more dramatic context."
Mass for the dead ,requiem,1,Requiem Mass
Support; long pillow ,bolster,7,Bolstered by
Accumulate into total ,aggregate,8,Aggregate (form into a group or mass)
"Piece of wood, potato, or silicon",chip,3,Chip (silicon chip or potato chip as a play on 'spud')
Pudding ,dessert,9,Risole (a French dessert)
"Unlucky, destined to lose ",ill-fated,15,Ill-fated (synonymous with doomed)
Gamp ,umbrella,1,Umbrella holder
