CLUE,ANS,POS,FOUND IN
"Blend, combine ",meld,9,Meld elements together
Feudal subject ,serf,5,Serfdom holder
More mature ,older,14,Elderly (older age)
Capacity for rational thought ,reason,2,Logical reasoning
Footpath ,lane,6,Pedestrian lane
0.405 of a hectare ,acre,2,Half-acre
Angle in astronomy ,azimuth,6,Azimuthal
Buried treasure ,trove,16,Treasure trove
Appreciate ,admire,8,Admired
Dove's call ,coo,6,Gentle cooing
"Friendly, generous, considerate ",kind,7,Kindhearted
Obligation,duty,2,Essential duty
