CLUE,ANS,POS
Clapping ,applause,1
Allocates a task ,assigns,1
Infantile,babyish,1
Picture ,image,1
Ten years ,decade,1
Window in  a roof ,skylight,1
Island mostly north of the Arctic circle,greenland,2
Medical institutions ,hospitals,1
Breed of antelope ,impala,1
Harbinger ,herald,5
(Of snow) melt ,thaw,1
Loss of memory ,amnesia,1
Small African nocturnal primate with large eyes,bushbaby,1
Pilots,aviators,2
Steak type ,t-bone,4
Baseless ,unfounded,2
Seat of a monarch ,throne,1
Member of police force ,officer,2
Lute-like instrument ,mandolin,4
Attire ,dress,7
"Placido --, singer ",domingo,1
