CLUE,ANS,POS
Pungent red salad root ,radish,1
Once more ,again,1
Single piece of sand etc,grain,1
Harmless untruths ,white lies,5
French cathedral city ,chartres,10
Contort ,twist,4
Serviette ,napkin,2
Well-known or famous person ,celebrity,4
Yellow fruit ,banana,3
Root vegetable ,parsnip,2
Large sailing ship ,galleon,3
Hangman's loop ,noose,1
Of the moon ,lunar,1
Rotary energy converter,turbine,2
Continuous,unbroken,20
War god - chocolate bar - spoils,mars,2
Watery part of milk ,whey,1
Relating to the kidneys ,renal,1
Smooth little stone ,pebble,1
Slaughterhouse ,abattoir,1
Older or higher in standing ,senior,1
Very bright red ,scarlet,1
Raw ,uncooked,1
