CLUE,ANS,POS
Small flat sweet cake ,biscuit,7
Edible bulb ,onion,1
Baldness,alopecia,1
Eastern ,oriental,1
"Natural, inborn ",innate,1
Dwell ,reside,2
Glass or plastic vessel ,bottle,3
Plant from a corm,crocus,11
NW US state ,montana,4
Soup spoon ,ladle,2
Run water through,rinse,17
Speak contemptuously or drink informally ,scoff,5
Use a razor ,shave,1
German playwright ,brecht,1
Brushwood ,scrub,16
Charity garden party ,fete,7
Songbird ,lark,16
Vote in ,elect,2
Small pointed projectile ,dart,1
Delicate ,frail,1
Broken pieces ,fragments,2
"Unite, merge ",combine,1
Try Mel for the flowering shrub ,myrtle,5
Numerous small songbirds ,finches,2
Slight advantage,edge,1
Enlisted in the armed forces,signed up,2
Mediocre ,so-so,15
Somewhat rough (sea),choppy,1
Respectful and considerate ,polite,12
