CLUE,ANS,POS
Study of birds ,ornithology,1
Force that produces rotation ,torque,1
"Brilliant, fantastic ",superb,4
Turkic language ,tatar,7
Sequences of instructions to computers ,programs,1
Rolling over and over ,tumbling,12
Tale ,yarn,11
Spanish peninsula ,iberia,3
Hindu ascetic ,yogi,1
Bacteria ,germs,1
Restore to required state ,reset,17
Lacking intellectual tastes,lowbrow,4
Substance sealed in container and released as fine spray ,aerosol,1
Night birds ,owls,1
Affronted ,insulted,1
Plaything ,toy,1
Circular frame with spokes,wheel,1
Yield - gain,profit,1
Rigorous ,stringent,1
Carve ,engrave,4
