CLUE,ANS,POS
Italian resort ,rimini,7
"Call upon in prayer, as for assistance ",invoke,3
Child of first eight weeks in womb ,embryo,1
Lifted ,raised,3
Army unit ,regiment,5
Shape produced by curve that crosses itself ,loop,1
Small stem ,sprig,19
Warm and cosy ,snug,1
Cock ,rooster,1
Distance north or south of the equator ,latitude,1
"Piece of crockery, maybe flying ",saucer,3
Primary blue colour in printing ,cyan,1
"'Seasonal wind in southern Asia, brings heavy rains (7)' ",monsoon,1
