CLUE,ANS,POS,FOUND IN
Police search operation ,manhunt,15,Manhunt (if referring to a specific type of operation)
A question of place?,where,2,Whereabouts
S African currency ,rand,1,Rand (South African unit of currency)
Ornamental candle holder ,sconce,13,Sconce with Candles
Yearn ,ache,20,Ache (for something)
"Prefix meaning life, of living things ",bio,2,Biology - The scientific study of life and living organisms.
Compartment for baking ,oven,2,Oven (for baking purposes)
Self-evident truth ,axiom,1,Axiomatic
Andean beast of burden ,llama,2,"Llama – A domesticated pack and beast of burden from the camelid family, native to South America but primarily used throughout the Andean regions for carrying loads and as mounts by people living there."
One hooked on something ,addict,1,Addicted
Fin on the back of a fish ,dorsal,1,Dorsal fin
