CLUE,ANS,POS
Jewellery item with pin ,brooch,1
Country in the Balkans ,albania,5
Not convinced ,unpersuaded,6
Fake,spurious,9
Murderous ,homicidal,4
Soft,gentle,1
Group of houses ,estate,14
Draw towards one ,attract,2
Lavish meal ,banquet,1
Happening every evening ,nightly,4
Entrance halls to theatres ,foyers,2
Passage taken from book etc ,extract,8
Conjunction ,and,1
Lerner and Loewe musical ,gigi,3
One - mutual agreement,unity,8
Autocratic ruler ,dictator,4
Existing in fact ,actual,2
Person eating ,diner,1
