CLUE,ANS,POS
Sheep meat ,mutton,3
Work imitating various sources,pastiche,1
Geometrical figure ,triangle,2
Get ready ,prepare,1
Not recognised by anyone ,unknown,1
Deride - mock ,jeer,4
By way of ,via,2
"Offensive, insulting ",abusive,1
Hooked claw ,talon,1
Nethermost ,lowest,2
Carved or cast figure ,statue,1
Bodies of (usually fresh) water ,lakes,1
Consented ,agreed,1
One of the Great Lakes,huron,3
Postpone ,defer,2
Countryside walker,rambler,4
Vivid long-tailed bird of the Americas,quetzal,1
Dickens novel,hard times,5
Bringer of freedom,liberator,1
Two words that can be interchanged ,synonyms,1
